Boston University Red ,204,0,0,0,100,80,40,red,medium
Persian red ,204,51,51,0,75,80,50,red,medium
Steel pink ,204,51,102,340,75,80,50,red,medium
Dark terra cotta ,204,78,92,353.3333333,61.76470588,80,55.29411765,red,medium
Fuzzy Wuzzy ,204,102,102,0,50,80,60,red,medium
Puce ,204,136,153,345,33.33333333,80,66.66666667,red,medium
Indian red ,205,92,92,0,55.12195122,80.39215686,58.23529412,red,medium
Fire engine red ,206,32,41,356.8965517,84.46601942,80.78431373,46.66666667,red,medium
Ruber ,206,70,118,338.8235294,66.01941748,80.78431373,54.11764706,red,medium
Lava ,207,16,32,354.973822,92.2705314,81.17647059,43.7254902,red,medium
Spanish carmine ,209,0,71,339.6172249,100,81.96078431,40.98039216,red,medium
Rubine red ,209,0,86,335.3110048,100,81.96078431,40.98039216,red,medium
Utah Crimson ,211,0,63,342.0853081,100,82.74509804,41.37254902,red,medium
Rosso corsa ,212,0,0,0,100,83.1372549,41.56862745,red,medium
Carmine ,215,0,64,342.1395349,100,84.31372549,42.15686275,red,medium
Debian red ,215,10,83,338.6341463,95.34883721,84.31372549,44.11764706,red,medium
Jasper ,215,59,62,358.8461538,72.55813953,84.31372549,53.7254902,red,medium
New York pink ,215,131,127,2.727272727,40.93023256,84.31372549,67.05882353,red,medium
UA red ,217,0,76,338.9861751,100,85.09803922,42.54901961,red,medium
Rusty red ,218,44,67,352.0689655,79.81651376,85.49019608,51.37254902,red,medium
Crimson ,220,20,60,348,90.90909091,86.2745098,47.05882353,red,medium
Cerise ,222,49,99,342.6589595,77.92792793,87.05882353,53.1372549,red,medium
Blush ,222,93,131,342.3255814,58.10810811,87.05882353,61.76470588,red,medium
Ruby ,224,17,95,337.3913043,92.41071429,87.84313725,47.25490196,red,medium
CG Red ,224,60,49,3.771428571,78.125,87.84313725,53.52941176,red,medium
Medium candy apple red ,226,6,44,349.6363636,97.34513274,88.62745098,45.49019608,red,medium
Cadmium red ,227,0,34,351.0132159,100,89.01960784,44.50980392,red,medium
Raspberry ,227,11,93,337.2222222,95.15418502,89.01960784,46.66666667,red,medium
Razzmatazz ,227,37,107,337.8947368,83.70044053,89.01960784,51.76470588,red,medium
Alizarin crimson ,227,38,54,354.9206349,83.25991189,89.01960784,51.96078431,red,medium
Cinnabar ,227,66,52,4.8,77.09251101,89.01960784,54.70588235,red,medium
Tango pink ,228,113,122,355.3043478,50.43859649,89.41176471,66.8627451,red,medium
Spanish crimson ,229,26,76,345.2216749,88.64628821,89.80392157,50,red,medium
Amaranth ,229,43,80,348.0645161,81.22270742,89.80392157,53.33333333,red,medium
Spanish red ,230,0,38,350.0869565,100,90.19607843,45.09803922,red,medium
Lust ,230,32,32,0,86.08695652,90.19607843,51.37254902,red,medium
KU Crimson ,232,0,13,356.637931,100,90.98039216,45.49019608,red,medium
Desire ,234,60,83,352.0689655,74.35897436,91.76470588,57.64705882,red,medium
Carmine pink ,235,76,66,3.550295858,71.91489362,92.15686275,59.01960784,red,medium
Red ,237,28,36,357.7033493,88.18565401,92.94117647,51.96078431,red,medium
Imperial red ,237,41,57,355.1020408,82.70042194,92.94117647,54.50980392,red,medium
Red ,238,32,77,346.8932039,86.55462185,93.33333333,52.94117647,red,medium
Deep carmine pink ,239,48,56,357.486911,79.91631799,93.7254902,56.2745098,red,medium
Red ,242,0,60,345.1239669,100,94.90196078,47.45098039,red,medium
Scarlet ,253,14,53,350.209205,94.46640316,99.21568627,52.35294118,red,medium
Red (RYB) ,254,39,18,5.338983051,92.91338583,99.60784314,53.33333333,red,medium
Neon fuchsia ,254,65,100,348.8888889,74.40944882,99.60784314,62.54901961,red,medium
Red ,255,0,0,0,100,100,50,red,medium
Ruddy ,255,0,40,350.5882353,100,100,50,red,medium
Carmine red ,255,0,56,346.8235294,100,100,50,red,medium
Electric crimson ,255,0,63,345.1764706,100,100,50,red,medium
Folly ,255,0,79,341.4117647,100,100,50,red,medium
American rose ,255,3,62,345.952381,98.82352941,100,50.58823529,red,medium
Candy apple red ,255,8,0,1.882352941,100,100,50,red,medium
Scarlet ,255,36,0,8.470588235,100,100,50,red,medium
Ferrari Red ,255,40,0,9.411764706,100,100,50,red,medium
Radical Red ,255,53,94,347.8217822,79.21568627,100,60.39215686,red,medium
Coquelicot ,255,56,0,13.17647059,100,100,50,red,medium
Coral red ,255,64,64,0,74.90196078,100,62.54901961,red,medium
Red-orange ,255,83,73,3.296703297,71.37254902,100,64.31372549,red,medium
Tuscany ,192,153,153,0,20.3125,75.29411765,67.64705882,red,light
Shimmering Blush ,217,134,149,349.1566265,38.24884793,85.09803922,68.82352941,red,light
Pale chestnut ,221,173,175,357.5,21.71945701,86.66666667,77.25490196,red,light
Pastel pink ,222,165,164,1.034482759,26.12612613,87.05882353,75.68627451,red,light
Ruddy pink ,225,142,150,354.2168675,36.88888889,88.23529412,71.96078431,red,light
Light carmine pink ,230,103,113,355.2755906,55.2173913,90.19607843,65.29411765,red,light
Charm pink ,230,143,172,340,37.82608696,90.19607843,73.1372549,red,light
Kobi ,231,159,196,329.1666667,31.16883117,90.58823529,76.47058824,red,light
Pink pearl ,231,172,207,324.4067797,25.54112554,90.58823529,79.01960784,red,light
Mauvelous ,239,152,170,347.5862069,36.40167364,93.7254902,76.66666667,red,light
Cameo pink ,239,187,204,340.3846154,21.75732218,93.7254902,83.52941176,red,light
Light coral ,240,128,128,0,46.66666667,94.11764706,72.15686275,red,light
Pastel magenta ,244,154,194,333.3333333,36.8852459,95.68627451,78.03921569,red,light
Light crimson ,245,105,145,342.8571429,57.14285714,96.07843137,68.62745098,red,light
Nadeshiko pink ,246,173,198,339.4520548,29.67479675,96.47058824,82.15686275,red,light
Persian pink ,247,127,190,328.5,48.58299595,96.8627451,73.33333333,red,light
Pink Sherbet ,247,143,167,346.1538462,42.10526316,96.8627451,76.47058824,red,light
Coral pink ,248,131,121,4.724409449,51.20967742,97.25490196,72.35294118,red,light
Salmon ,250,128,114,6.176470588,54.4,98.03921569,71.37254902,red,light
Brink pink ,251,96,127,348,61.75298805,98.43137255,68.03921569,red,light
Lavender pink ,251,174,210,331.9480519,30.67729084,98.43137255,83.33333333,red,light
Wild Watermelon ,252,108,133,349.5833333,57.14285714,98.82352941,70.58823529,red,light
Tickle Me Pink ,252,137,172,341.7391304,45.63492063,98.82352941,76.2745098,red,light
Flamingo pink ,252,142,172,343.6363636,43.65079365,98.82352941,77.25490196,red,light
French pink ,253,108,158,339.3103448,57.31225296,99.21568627,70.78431373,red,light
Tulip ,255,135,141,357,47.05882353,100,76.47058824,red,light
Salmon pink ,255,145,164,349.6363636,43.1372549,100,78.43137255,red,light
Baker-Miller pink ,255,145,175,343.6363636,43.1372549,100,78.43137255,red,light
Light salmon pink ,255,153,153,0,40,100,80,red,light
Carnation pink ,255,166,201,336.4044944,34.90196078,100,82.54901961,red,light
Cherry blossom pink ,255,183,197,348.3333333,28.23529412,100,85.88235294,red,light
Cotton candy ,255,188,217,334.0298507,26.2745098,100,86.8627451,red,light
Unbleached silk ,255,221,202,21.50943396,20.78431373,100,89.60784314,red,light
Misty rose ,255,228,225,6,11.76470588,100,94.11764706,red,light
Caput mortuum ,89,39,32,7.368421053,64.04494382,34.90196078,23.7254902,red,dark
Rosewood ,101,0,11,353.4653465,100,39.60784314,19.80392157,red,dark
Imperial purple ,102,2,60,325.2,98.03921569,40,20.39215686,red,dark
Liver ,108,46,31,11.68831169,71.2962963,42.35294118,27.25490196,red,dark
Persian plum ,112,28,28,0,75,43.92156863,27.45098039,red,dark
Puce red ,114,47,55,352.8358209,58.77192982,44.70588235,31.56862745,red,dark
UP Maroon ,123,17,19,358.8679245,86.17886179,48.23529412,27.45098039,red,dark
Barn red ,124,10,2,3.93442623,98.38709677,48.62745098,24.70588235,red,dark
Kenyan copper ,124,28,5,11.59663866,95.96774194,48.62745098,25.29411765,red,dark
Claret ,127,23,52,343.2692308,81.88976378,49.80392157,29.41176471,red,dark
Maroon ,128,0,0,0,100,50.19607843,25.09803922,red,dark
Burgundy ,128,0,32,345,100,50.19607843,25.09803922,red,dark
Falu red ,128,24,24,0,81.25,50.19607843,29.80392157,red,dark
Antique ruby ,132,27,45,349.7142857,79.54545455,51.76470588,31.17647059,red,dark
Deep ruby ,132,63,91,335.6521739,52.27272727,51.76470588,38.23529412,red,dark
Red devil ,134,1,17,352.7819549,99.25373134,52.54901961,26.47058824,red,dark
Dark raspberry ,135,38,87,329.6907216,71.85185185,52.94117647,33.92156863,red,dark
Kobe ,136,45,23,11.68141593,83.08823529,53.33333333,31.17647059,red,dark
Cordovan ,137,63,69,355.1351351,54.01459854,53.7254902,39.21568627,red,dark
Burnt umber ,138,51,36,8.823529412,73.91304348,54.11764706,34.11764706,red,dark
Dark red ,139,0,0,0,100,54.50980392,27.25490196,red,dark
Chestnut ,144,69,53,10.54945055,63.19444444,56.47058824,38.62745098,red,dark
Sangria ,146,0,10,355.890411,100,57.25490196,28.62745098,red,dark
Vivid auburn ,146,39,36,1.636363636,75.34246575,57.25490196,35.68627451,red,dark
Carmine ,150,0,24,350.4,100,58.82352941,29.41176471,red,dark
OU Crimson Red ,153,0,0,0,100,60,30,red,dark
Ruby red ,155,17,30,354.3478261,89.03225806,60.78431373,33.7254902,red,dark
Big dip o_ruby ,156,37,66,345.3781513,76.28205128,61.17647059,37.84313725,red,dark
Spartan Crimson ,158,19,22,358.705036,87.97468354,61.96078431,34.70588235,red,dark
Vivid burgundy ,159,29,53,348.9230769,81.76100629,62.35294118,36.8627451,red,dark
Dark candy apple red ,164,0,0,0,100,64.31372549,32.15686275,red,dark
Rufous ,168,28,7,7.826086957,95.83333333,65.88235294,34.31372549,red,dark
Deep carmine ,169,32,62,346.8613139,81.06508876,66.2745098,39.41176471,red,dark
Chinese red ,170,56,30,11.14285714,82.35294118,66.66666667,39.21568627,red,dark
French wine ,172,30,68,343.943662,82.55813953,67.45098039,39.60784314,red,dark
Mordant red 19 ,174,12,0,4.137931034,100,68.23529412,34.11764706,red,dark
Alabama Crimson ,175,0,42,345.6,100,68.62745098,34.31372549,red,dark
International orange ,186,22,12,3.448275862,93.5483871,72.94117647,38.82352941,red,dark
Crimson glory ,190,0,50,344.2105263,100,74.50980392,37.25490196,red,dark
Red ,196,2,51,344.8453608,98.97959184,76.8627451,38.82352941,red,dark
Harvard crimson ,201,0,22,353.4328358,100,78.82352941,39.41176471,red,dark
Honeydew ,240,255,240,120,5.882352941,100,97.05882353,white,very light
Anti-flash white ,242,243,244,210,0.819672131,95.68627451,95.29411765,white,very light
White smoke ,245,245,245,0,0,96.07843137,96.07843137,white,very light
Baby powder ,254,254,250,60,1.57480315,99.60784314,98.82352941,white,very light
Snow ,255,250,250,0,1.960784314,100,99.01960784,white,very light
White ,255,255,255,0,0,100,100,white,very light
Beige ,245,245,220,60,10.20408163,96.07843137,91.17647059,yellow,very light
Light goldenrod ,250,250,210,60,16,98.03921569,90.19607843,yellow,very light
Cornsilk ,255,248,220,48,13.7254902,100,93.1372549,yellow,very light
Lemon chiffon ,255,250,205,54,19.60784314,100,90.19607843,yellow,very light
Cream ,255,253,208,57.44680851,18.43137255,100,90.78431373,yellow,very light
Light yellow ,255,255,224,60,12.15686275,100,93.92156863,yellow,very light
Ivory ,255,255,240,60,5.882352941,100,97.05882353,yellow,very light
Citrine ,228,208,10,54.49541284,95.61403509,89.41176471,46.66666667,yellow,medium
Straw ,228,217,111,54.35897436,51.31578947,89.41176471,66.47058824,yellow,medium
Peridot ,230,226,0,58.95652174,100,90.19607843,45.09803922,yellow,medium
Arylide yellow ,233,214,107,50.95238095,54.07725322,91.37254902,66.66666667,yellow,medium
Sandstorm ,236,213,64,51.97674419,72.88135593,92.54901961,58.82352941,yellow,medium
Safety yellow ,238,210,2,52.88135593,99.15966387,93.33333333,47.05882353,yellow,medium
Titanium yellow ,238,230,0,57.98319328,100,93.33333333,46.66666667,yellow,medium
Yellow 1,239,204,0,51.21338912,100,93.7254902,46.8627451,yellow,medium
Dandelion ,240,225,48,55.3125,80,94.11764706,56.47058824,yellow,medium
Naples yellow ,250,218,94,47.69230769,62.4,98.03921569,67.45098039,yellow,medium
Corn ,251,236,93,54.30379747,62.94820717,98.43137255,67.45098039,yellow,medium
Icterine ,252,247,94,58.10126582,62.6984127,98.82352941,67.84313725,yellow,medium
Aureolin ,253,238,0,56.44268775,100,99.21568627,49.60784314,yellow,medium
Lemon glacier ,253,255,0,60.47058824,100,100,50,yellow,medium
Yellow 3,254,223,0,52.67716535,100,99.60784314,49.80392157,yellow,medium
Yellow 4,254,254,51,60,79.92125984,99.60784314,59.80392157,yellow,medium
Gold ,255,215,0,50.58823529,100,100,50,yellow,medium
School bus yellow ,255,216,0,50.82352941,100,100,50,yellow,medium
Mustard ,255,219,88,47.06586826,65.49019608,100,67.25490196,yellow,medium
Golden yellow ,255,223,0,52.47058824,100,100,50,yellow,medium
Banana yellow ,255,225,53,51.08910891,79.21568627,100,60.39215686,yellow,medium
Canary yellow ,255,239,0,56.23529412,100,100,50,yellow,medium
Yellow rose ,255,240,0,56.47058824,100,100,50,yellow,medium
Lemon yellow ,255,244,79,56.25,69.01960784,100,65.49019608,yellow,medium
Cadmium yellow ,255,246,0,57.88235294,100,100,50,yellow,medium
Lemon ,255,247,0,58.11764706,100,100,50,yellow,medium
Electric yellow ,255,255,0,60,100,100,50,yellow,medium
Daffodil ,255,255,49,60,80.78431373,100,59.60784314,yellow,medium
Flax ,238,220,130,50,45.37815126,93.33333333,72.15686275,yellow,light
Buff ,240,220,130,49.09090909,45.83333333,94.11764706,72.54901961,yellow,light
Khaki ,240,230,140,54,41.66666667,94.11764706,74.50980392,yellow,light
Flavescent ,247,233,142,52,42.51012146,96.8627451,76.2745098,yellow,light
Jasmine ,248,222,126,47.21311475,49.19354839,97.25490196,73.33333333,yellow,light
Banana Mania ,250,231,181,43.47826087,27.6,98.03921569,84.50980392,yellow,light
Blond ,250,240,190,50,24,98.03921569,86.2745098,yellow,light
Yellow 2,252,232,131,50.08264463,48.01587302,98.82352941,75.09803922,yellow,light
Pastel yellow ,253,253,150,60,40.71146245,99.21568627,79.01960784,yellow,light
Laser Lemon ,255,255,102,60,60,100,70,yellow,light
Drab ,150,113,23,42.51968504,84.66666667,58.82352941,33.92156863,yellow,dark
Dark yellow ,155,135,12,51.60839161,92.25806452,60.78431373,32.74509804,yellow,dark
Brass ,181,166,66,52.17391304,63.5359116,70.98039216,48.43137255,yellow,dark
University of California Gold ,183,135,39,40,78.68852459,71.76470588,43.52941176,yellow,dark
DarkGoldenrod ,184,134,11,42.65895954,94.02173913,72.15686275,38.23529412,yellow,dark
Vegas gold ,197,179,88,50.09174312,55.32994924,77.25490196,55.88235294,yellow,dark
Satin sheen gold ,203,161,53,43.2,73.89162562,79.60784314,50.19607843,yellow,dark
Old gold ,207,181,59,49.45945946,71.49758454,81.17647059,52.15686275,yellow,dark
Saffron ,244,196,48,45.30612245,80.32786885,95.68627451,57.25490196,yellow,dark
Jonquil ,244,202,22,48.64864865,90.98360656,95.68627451,52.15686275,yellow,dark
Deep lemon ,245,199,76,43.66863905,68.97959184,96.07843137,62.94117647,yellow,dark
Golden poppy ,252,194,0,46.19047619,100,98.82352941,49.41176471,yellow,dark
UCLA Gold ,255,179,0,42.11764706,100,100,50,yellow,dark
Selective yellow ,255,186,0,43.76470588,100,100,50,yellow,dark
Amber ,255,191,0,44.94117647,100,100,50,yellow,dark
Mikado yellow ,255,196,12,45.43209877,95.29411765,100,52.35294118,yellow,dark
Tangerine yellow ,255,204,0,48,100,100,50,yellow,dark
Sunglow ,255,204,51,45,80,100,60,yellow,dark
Cyber yellow ,255,211,0,49.64705882,100,100,50,yellow,dark
Islamic green ,0,144,0,120,100,56.47058824,28.23529412,yellow/green,medium
Electric green ,0,255,0,120,100,100,50,yellow/green,medium
India green ,19,136,8,114.84375,94.11764706,53.33333333,28.23529412,yellow/green,medium
Forest green ,34,139,34,120,75.53956835,54.50980392,33.92156863,yellow/green,medium
Napier green ,42,128,0,100.3125,100,50.19607843,25.09803922,yellow/green,medium
Lime green ,50,205,50,120,75.6097561,80.39215686,50,yellow/green,medium
Neon green ,57,255,20,110.5531915,92.15686275,100,53.92156863,yellow/green,medium
Harlequin ,63,255,0,105.1764706,100,100,50,yellow/green,medium
Kelly green ,76,187,23,100.6097561,87.70053476,73.33333333,41.17647059,yellow/green,medium
Avocado ,86,130,3,80.78740157,97.69230769,50.98039216,26.07843137,yellow/green,medium
Bitter lime ,100,140,17,79.51219512,87.85714286,54.90196078,30.78431373,yellow/green,medium
Bright green ,102,255,0,96,100,100,50,yellow/green,medium
OliveDrab ,107,142,35,79.62616822,75.35211268,55.68627451,34.70588235,yellow/green,medium
Mantis ,116,195,101,110.4255319,48.20512821,76.47058824,58.03921569,yellow/green,medium
Pastel green ,119,221,119,120,46.15384615,86.66666667,66.66666667,yellow/green,medium
Lawn green ,124,252,0,90.47619048,100,98.82352941,49.41176471,yellow/green,medium
Chartreuse ,127,255,0,90.11764706,100,100,50,yellow/green,medium
Moss green ,138,154,91,75.23809524,40.90909091,60.39215686,48.03921569,yellow/green,medium
Apple green ,141,182,0,73.51648352,100,71.37254902,35.68627451,yellow/green,medium
Sheen Green ,143,212,0,79.52830189,100,83.1372549,41.56862745,yellow/green,medium
Pistachio ,147,197,114,96.14457831,42.1319797,77.25490196,60.98039216,yellow/green,medium
Olivine ,154,185,115,86.57142857,37.83783784,72.54901961,58.82352941,yellow/green,medium
Yellow green ,154,205,50,79.74193548,75.6097561,80.39215686,50,yellow/green,medium
Limerick ,157,194,9,72,95.36082474,76.07843137,39.80392157,yellow/green,medium
French lime ,158,253,56,88.93401015,77.86561265,99.21568627,60.58823529,yellow/green,medium
Android green ,164,198,57,74.46808511,71.21212121,77.64705882,50,yellow/green,medium
Spring bud ,167,252,0,80.23809524,100,98.82352941,49.41176471,yellow/green,medium
Green-yellow ,173,255,47,83.65384615,81.56862745,100,59.21568627,yellow/green,medium
Inchworm ,178,236,93,84.33566434,60.59322034,92.54901961,64.50980392,yellow/green,medium
June bud ,189,218,87,73.28244275,60.09174312,85.49019608,59.80392157,yellow/green,medium
Lime ,191,255,0,75.05882353,100,100,50,yellow/green,medium
Bitter lemon ,202,224,13,66.25592417,94.19642857,87.84313725,46.47058824,yellow/green,medium
Electric lime ,204,255,0,72,100,100,50,yellow/green,medium
Pear ,209,226,49,65.76271186,78.31858407,88.62745098,53.92156863,yellow/green,medium
Chartreuse ,223,255,0,67.52941176,100,100,50,yellow/green,medium
Lemon lime ,227,255,0,66.58823529,100,100,50,yellow/green,medium
Medium spring bud ,201,220,135,73.41176471,38.63636364,86.2745098,69.60784314,yellow/green,light
Midori ,227,249,136,71.68141593,45.3815261,97.64705882,75.49019608,yellow/green,light
Dark moss green ,74,93,35,79.65517241,62.3655914,36.47058824,25.09803922,yellow/green,dark
Fern green ,79,121,66,105.8181818,45.45454545,47.45098039,36.66666667,yellow/green,dark
Sap green ,80,125,42,92.53012048,66.4,49.01960784,32.74509804,yellow/green,dark
Dark olive green ,85,107,47,82,56.07476636,41.96078431,30.19607843,yellow/green,dark
